DISTRICTS,YEAR,YIELD,NDVI_JUN,NDVI_JUL,NDVI_AUG,NDVI_SEP,NDVI_OCT,NDVI_NOV,LAI_JUN,LAI_JUL,LAI_AUG,LAI_SEP,LAI_OCT,LAI_NOV,ET_JUN,ET_JUL,ET_AUG,ET_SEP,ET_OCT,ET_NOV,LST_JUN,LST_JUL,LST_AUG,LST_SEP,LST_OCT,LST_NOV,RF_JUN,RF_JUL,RF_AUG,RF_SEP,RF_OCT,RF_NOV,Anuppur,Ashoknagar,Balaghat,Barwani,Betul,Bhind,Bhopal,Burhanpur,Chhatarpur,Chhindwara,Damoh,Datia,Dewas,Dhar,Dindori,Guna,Gwalior,Harda,Hoshangabad,Indore,Jabalpur,Jhabua,Katni,Mandla,Mandsaur,Morena,Narsinghpur,Neemuch,Panna,Raisen,Rajgarh,Ratlam,Rewa,Sagar,Satna,Sehore,Seoni,Shahdol,Shajapur,Sheopur,Shivpuri,Sidhi,Tikamgarh,Ujjain,Umaria,Vidisha,NDVI_summer,LST_autumn
Rajgarh,2010.0,0.864575,0.16855050293219756,0.372281,0.4880209628727272,0.574845,0.365918,0.3095223282546143,0.186030503473108,0.3354309804163651,1.341163,1.784411,0.44667998543985943,0.3287222831611515,0.6638579069922843,8.206994,3.094135845701102,3.138624962198583,10.84344,2.3246715808822813,318.9734,311.3402,5.716385719063859,306.1064,310.6491,306.9067,0.7459839082413021,2.5658766197286633,2.3301628079638315,1.8324142497688318,0.2092652922415008,0.9438724353122092,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6934,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.184958,923.6622
Ratlam,2010.0,1.26757,0.16781264303884677,0.283193,0.43475267615803764,0.561251,0.37309,0.32307793209298585,0.18547408235926405,0.26147540801314784,1.112133,1.427843,0.4700505031471371,0.373942792769175,1.0333335825501002,15.17311,3.2300349298100124,3.1324343218331956,10.71556,2.3049246540854638,317.7509,309.7008,5.710411123208823,306.5472,311.2419,307.8746,1.220945548925527,2.550227677187674,2.3727880720054584,1.752786458727272,0.37973353932300374,0.4510297584360091,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6934,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.010489,925.6637
Rewa,2010.0,0.689706,0.1882862326939539,0.383515,0.45721279924187463,0.542037,0.454487,0.3422995107459568,0.23240849883101813,0.36385113338770003,1.138937,1.192347,0.6052575998804968,0.4482518911666553,0.10092077457673014,4.959109,2.997488730080677,3.15612940362659,14.58668,2.3301360556313306,319.961,312.8297,5.7245242033422645,304.4268,306.2602,305.0871,0.527762383678537,2.1830011241305285,2.0135208658063224,2.1121164788714673,0.5976726372486793,0.24701319120908963,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6934,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.170359,915.7741000000001
Sagar,2010.0,0.893782,0.22398080072308618,0.448672,0.482791514589011,0.584537,0.466712,0.37174698788376775,0.32543656700094836,0.5010867545532339,1.547961,1.741473,0.6588564152194168,0.5069971043293001,0.93522513923921,11.03712,3.1416508769117306,3.2904065931689055,15.14646,2.5018219428088426,318.4038,310.099,5.712239942568874,304.0748,307.467,305.3804,1.1830275765103293,2.7794619225891357,2.31763103301265,2.14444034749516,0.4443710281295428,0.4787465483022444,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6934,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.320311,916.9222
Satna,2010.0,0.563415,0.20311470643276142,0.413742,0.47400934564061786,0.595943,0.517185,0.37678370084304996,0.2829622013638176,0.46969858272377585,1.348731,1.486147,0.7496017078409751,0.5558756595096475,0.1839577175526354,7.277932,3.073349580781894,3.2792214430608615,16.74005,2.5135710392166457,318.2406,312.0997,5.720591409637599,303.2965,305.1477,304.2586,0.753088745616806,2.3644860763849707,2.2033886514474474,2.0546994653661548,0.7059711014678588,0.2957194361355668,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6934,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.245377,912.7027999999999
Sehore,2010.0,1.303176,0.22770274238983124,0.373695,0.48753898233479603,0.561542,0.419914,0.3662085543126149,0.28369362917584245,0.44318662109919577,1.207171,1.755456,0.5709829364105008,0.4951345603946373,1.1615454594200119,12.58983,3.335178654448784,3.204795967244047,12.82878,2.405901320518043,317.2415,308.8309,5.7122528330023385,305.055,308.8521,306.2402,1.2707510653724434,2.6542998555474475,2.464068536561263,2.0038869660072955,0.40149657722939225,0.5699903569339623,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6934,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.257711,920.1473000000001
Seoni,2010.0,0.943476,0.30962798949596804,0.385922,0.4555420630547312,0.654504,0.528146,0.4263357922794625,0.4919442879504561,0.485741019356864,1.183572,1.927205,0.8643736640330201,0.7604637144444707,1.650051501239393,18.38027,3.249519863270623,3.4145745076078313,20.24658,2.8791096893133346,316.4377,308.6343,5.714152189502801,302.7597,304.4519,302.9714,1.7434130565863486,2.922310143080164,2.864867037858011,2.590732557134313,0.9465040771372244,0.5201541771972193,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6934,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.3258679999999998,910.1830000000001
Shahdol,2010.0,1.787681,0.25838404620522093,0.426263,0.44104651470383704,0.639371,0.594056,0.4255023484034378,0.4651047744269155,0.5342212004468856,1.312649,1.623103,0.9288981236717568,0.7453652721906727,0.9667260182781074,12.08611,3.196600767634524,3.425333742011955,21.43595,2.8039075039347034,315.8293,307.3477,5.718506870054583,302.571,303.1955,302.1566,1.2874508966103193,2.6435934543987964,2.4100870142055117,2.2275088984180815,0.8445571079542002,0.2141213735936296,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6934,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.275432,907.9231
Shajapur,2010.0,1.117324,0.1839444059283425,0.376057,0.5134904699073843,0.513373,0.355822,0.3140009229757574,0.1950576078834157,0.3611634554823902,1.608163,1.492644,0.41649604301722026,0.3386391728324589,0.8135795924066503,9.894689,3.2006865993391425,3.0125766078445158,10.27649,2.3200637474462216,318.6752,309.3383,5.715685024102552,307.416,311.121,307.3219,0.9450515459048687,2.66249689265849,2.4050947488098826,1.752335975516186,0.21923512335065454,0.8904501205853635,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6934,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.24912,925.8589000000001
Sheopur,2010.0,1.728925,0.22529643220219212,0.443658,0.42125118311496934,0.573619,0.430961,0.3514776614335887,0.3351127414977798,0.6294307214367877,1.274034,1.886085,0.7329119764426018,0.5869691085717771,0.10747318240500459,7.317189,3.182001029895873,3.295883531582141,14.26735,2.467606189459475,318.4508,311.314,5.721579497300028,304.3737,307.982,303.1031,0.4989748802720885,2.3286544160201537,2.482330835224178,1.6355221416425967,0.18417650198553998,0.33576341403725873,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6934,0.0,0.0,0.0,0.0,0.0,0.0,1.220219,915.4588000000001
Shivpuri,2010.0,0.998972,0.2284582034978232,0.446514,0.45184984186560395,0.56122,0.444055,0.3502004294311149,0.2871409260584794,0.5227122965203493,1.367371,1.796099,0.6575464274381297,0.5160811890569398,0.21500250272232957,8.774188,3.14896267291019,3.2416415089529984,14.58702,2.5014793934185584,318.6599,311.0343,5.7157252087940345,304.2549,307.7415,304.4077,0.5610245095068062,2.3570659865848644,2.2963597557298243,1.8380094256729747,0.15894374613924298,0.48907743709596463,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6934,0.0,0.0,0.0,0.0,0.0,1.274391,916.4041
Sidhi,2010.0,0.516129,0.23724209809364008,0.404882,0.46362772127485524,0.608622,0.534037,0.39115994204310617,0.4087596750575944,0.4761615055482671,1.241057,1.443641,0.8275298982044677,0.6643427886793308,0.3960011322985393,7.694961,3.1028960124271636,3.3440099085764614,19.0443,2.6260437331797224,316.9489,312.1176,5.719559362467332,303.1042,304.4485,303.1521,0.7687053863306468,2.345239615408935,2.2438292863542233,2.088047032997994,0.7728599876684278,0.2479836652208492,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6934,0.0,0.0,0.0,0.0,1.262461,910.7048
Tikamgarh,2010.0,1.145236,0.22039257083488045,0.458021,0.5029384012405069,0.546577,0.436606,0.3310791486015897,0.24811085788005344,0.44459992013615224,1.27723,1.327984,0.5244669562662958,0.3640484923913163,0.20154395042765894,8.580445,3.015676557483063,3.092125957065206,13.05801,2.400481017785613,317.6472,312.2973,5.712837024879719,304.7546,308.065,305.7911,0.5215584206899504,2.553270656914536,2.188192017424653,1.9873808017228056,0.2562362959936774,0.33847237786158213,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6934,0.0,0.0,0.0,1.35816,918.6107
Ujjain,2010.0,1.387512,0.1717778332514966,0.326462,0.4956543193186347,0.46101,0.334477,0.3023228709909583,0.18216154399258913,0.2944337286388951,1.570668,1.392497,0.3766320691034233,0.3292418747249447,0.9872225224420518,13.30245,3.2384368543545285,2.994006785755769,9.965613,2.3452720034770205,317.6947,309.8732,5.71218077665292,307.4829,311.726,307.811,1.1671076586439266,2.504454342630369,2.322821155755266,1.7519331594047882,0.23922868906533412,1.072040361271383,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6934,0.0,0.0,1.155448,927.0199
Umaria,2010.0,0.675481,0.2856870837845658,0.478807,0.46197208758859537,0.656882,0.63379,0.464788805658082,0.547937576584733,0.6767652260858954,1.536887,1.782327,1.011445263202248,0.8703280466161167,0.8574642923584328,14.11632,3.2210035596342625,3.479002510900112,22.15048,2.8771654933500708,315.8399,307.8197,5.718862201891292,302.8717,303.0767,301.9159,1.1139411983055152,2.692782913586789,2.466117908335818,2.2678740758585447,0.6246970189222161,0.2197770911405238,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6934,0.0,1.396684,907.8643
Vidisha,2010.0,1.112429,0.192314791017189,0.497111,0.49020323655845,0.499521,0.369796,0.33807808940630923,0.23413255048542586,0.5228492494019541,1.857113,1.576266,0.4730084851409741,0.42222520309674405,0.7269373093616621,9.677816,3.2019754140646177,3.050243659326503,12.22604,2.4268122097769114,318.5479,308.9323,5.712554884309735,305.9894,310.044,306.2594,1.1169232811542043,2.683366721803463,2.149241587314068,2.000324603266336,0.28408962734105625,0.5936168584684621,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6934,1.3418109999999999,922.2928
Anuppur,2011.0,0.411731,0.30634581617207246,0.434819,0.42142441157552624,0.677431,0.593383,0.3901964667459232,0.4497715847631918,0.6860651621627449,0.753611,1.785671,0.9375750060872755,0.6492752271400217,1.7594301292554495,22.52501,3.195221862693689,3.3887060217941887,18.25952,2.309534787824569,315.729,304.0972,5.713566455040233,301.6111,302.9698,302.2573,2.1712671346298196,2.336835107282911,2.7377902166970856,2.555707552467707,0.5997904415471846,0.0,0.6934,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.317402,906.8382
Ashoknagar,2011.0,1.178221,0.2160689854821874,0.3626,0.44367377084961024,0.523131,0.372065,0.2891896854320084,0.23536931121602786,0.419959554258617,1.293023,1.246159,0.5071651323343628,0.4040928336367678,1.6630173516001314,18.52891,3.154188812706383,3.218321271131697,6.467386,1.6566613260811434,317.0,306.4323,5.71406377383562,305.5666,310.7607,306.9396,2.1862365404745847,2.640748755490523,2.2559915794201504,2.104735924389756,0.0,0.00859991450081417,0.0,0.6934,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.16221,923.2668999999999
Balaghat,2011.0,1.689655,0.37581313485966983,0.475566,0.4213148349382055,0.770839,0.696958,0.47311441074391447,0.6085441738443069,0.806284329667919,0.677925,2.437563,1.257009368335651,0.9665362175017888,1.4719829469402521,23.62325,3.047390226445547,3.530658920321588,23.66369,2.6156293099472387,313.1215,301.4853,5.712418741184768,301.2737,301.9403,301.2473,2.0511207677648677,2.478123697491168,3.035140949810332,2.2527007003749637,0.34829563538353714,0.10098857262715537,0.0,0.0,0.6934,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.455705,904.4612999999999
Barwani,2011.0,0.348127,0.16794368884799912,0.238343,0.375305512092845,0.552991,0.44066,0.3017195839455499,0.19044844400556293,0.23302180036162612,0.640551,1.442936,0.6564940882452177,0.4560802726176144,1.2735192025886717,18.31864,3.0048857523514076,3.1556825318387656,11.39461,1.856798958610078,315.8745,307.2567,5.713778019008675,304.8209,309.9328,310.0919,1.4675378859853259,2.282046002575462,2.6198657727203827,1.7441698341351235,0.33760730647134146,0.08628961658324176,0.0,0.0,0.0,0.6934,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.876649,924.8456
Betul,2011.0,1.268837,0.32409379600828825,0.331046,0.3974900584353202,0.670948,0.574909,0.3899906607133198,0.47852410170477555,0.530558248612056,1.099906,1.83125,0.975119860403862,0.7013405232684643,1.8648496021305363,21.35861,3.098341207079446,3.467247572151664,16.5085,2.1830935361461847,314.4321,304.104,5.710740544379082,302.7792,306.196,305.7217,1.768802803176896,2.558437431589891,2.577128732993092,2.225206516702245,0.26056649560284684,0.12246362016597258,0.0,0.0,0.0,0.0,0.6934,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.201908,914.6969000000001
Bhind,2011.0,0.823529,0.22272746476220517,0.306414,0.35373592926310066,0.381284,0.314565,0.30777950922855146,0.2732471382804554,0.37704780078000055,0.657739,0.756859,0.3890457112282813,0.47356976302532017,1.238913505898297,8.732294,3.083179347280678,3.1105134748772376,5.180755,1.7455254603083898,316.9995,308.1741,5.727895732461125,308.4675,310.5947,304.8304,1.7120291571983624,2.322331150062709,2.230109556921984,1.9463287757046632,0.21642422713281062,0.0,0.0,0.0,0.0,0.0,0.0,0.6934,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.980273,923.8925999999999
Bhopal,2011.0,1.195364,0.26143229185435973,0.354589,0.39465825721307707,0.534873,0.394528,0.309327853038033,0.2449246123758671,0.46597803741271304,0.961637,1.245122,0.5385199705435428,0.3965521723079613,1.65203886766502,18.3015,2.9976234840874416,3.206083956668994,7.757915,1.6774140805866642,317.344,306.6299,5.714307887642689,304.9469,309.478,306.9532,1.8834661946851794,2.7357574520924723,2.6415798596451996,2.17263288743076,0.0,0.03270046399189976,0.0,0.0,0.0,0.0,0.0,0.0,0.6934,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.1372550000000001,921.3780999999999
Burhanpur,2011.0,0.547061,0.262521175233276,0.313274,0.37778211210819196,0.622581,0.545657,0.36165044557629744,0.33583632018349363,0.35400548409913557,0.98654,1.585959,0.8481103873406125,0.6074008212797295,1.5582408239449297,20.32208,3.107309873033279,3.4037155417673244,15.76897,2.185755053092921,316.9047,307.4243,5.710273032009798,303.7826,307.4562,307.6633,1.4510035708143412,2.257113974693011,2.3690190666260214,1.759755942748611,0.3293598606761203,0.007068955953887039,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6934,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.072523,918.9021
Chhatarpur,2011.0,0.416415,0.2797015627264656,0.45101,0.48297723193822906,0.626832,0.471496,0.3354395607378269,0.3377342970306915,0.6481785799058616,1.257383,1.450394,0.6563768627343227,0.48998516210598786,2.034327275611106,19.13183,3.2929367387718433,3.326407741328026,9.62183,1.9536199236453575,317.1921,306.6209,5.716744437606609,303.767,307.7356,304.9051,2.145661187996779,2.578860607308198,2.4884470418639895,1.9875330570444472,0.0745256706198559,0.002806059330461526,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6934,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.394638,916.4077
Chhindwara,2011.0,1.802658,0.3116429539776295,0.465674,0.4108061526354533,0.694769,0.553673,0.391610913752782,0.4389301867655772,0.6862972734221146,1.058899,1.872525,0.9486421360250781,0.7058037472415147,1.7881523045583816,22.85047,3.061320555999304,3.4670940426101877,16.65036,2.2923177639022447,316.4237,304.9373,5.708052345768111,303.0408,305.8035,305.1704,1.9465221046294428,2.719500396694711,2.8343791348462264,2.397346485878735,0.34955908616857234,0.18909274712161528,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6934,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.3393739999999998,914.0147
Damoh,2011.0,1.287631,0.27142920728840053,0.511505,0.48862111826839116,0.636185,0.473149,0.33957741057462726,0.3519124211090908,0.6811914953270803,1.322807,1.74597,0.7538781496624836,0.5475472552759539,1.6233905205098937,20.52285,3.279354365427053,3.382138917407963,11.39519,1.9985638605129332,318.3055,305.7374,5.716825049294722,304.0656,307.9561,305.8816,2.2403988963039745,2.7502280760010795,2.4282216532801453,2.0820266972837804,0.16822263241445298,0.028027533360159094,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6934,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.4534099999999999,917.9033
Datia,2011.0,0.64598,0.25345469183754676,0.401996,0.3734879105713455,0.437278,0.352971,0.2886121398050203,0.2950942840134678,0.5062270665907345,0.836424,0.88165,0.4345746184947262,0.380906669849348,1.7195087968657932,12.49438,3.101555632083528,3.1810036420390393,5.83425,1.685926990361261,315.6716,307.8317,5.727199802872306,307.6199,310.6243,305.4094,1.8318700107256165,2.3988920485795635,2.1467184584248598,1.9197345373651653,0.2000992594964419,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6934,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.1432579999999999,923.6536
Dewas,2011.0,1.288999,0.25885966900207785,0.380205,0.3875312535679468,0.568939,0.465531,0.3601287725998409,0.3035815039450893,0.5519044173105537,0.903123,1.247251,0.6886073912929075,0.5353020178608767,1.3715007228659442,20.25238,3.0549799478131003,3.182842761755878,11.13775,1.9984083957675718,316.488,305.5057,5.710597532637641,305.4208,308.9196,306.8783,1.7922281926933796,2.6289622597164715,2.66367258729744,1.911284246430864,0.05394352941022673,0.11000441604146372,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6934,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.148996,921.2187000000001
Dhar,2011.0,1.308,0.18243155074439826,0.247278,0.379201211697683,0.535135,0.415554,0.32391877054959295,0.18459480434107656,0.25662629530219333,0.755784,1.461094,0.5779792849420963,0.4473412668020734,1.3056676496159758,17.92638,2.950059470361836,3.1284310696662123,9.362536,1.8066948786563686,315.0875,308.4321,5.705487021091154,304.8489,310.2054,308.9828,1.422038605660445,2.5043873298398904,2.6360449397786936,1.765012948812346,0.22456494066158444,0.1184565865478226,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6934,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.908527,924.0371
Dindori,2011.0,0.557915,0.32711141768602986,0.479896,0.385176002500597,0.726507,0.632655,0.42618561467784305,0.5164475908522305,0.6996047852769931,0.848593,1.89374,1.106042615292956,0.8185817572607139,1.5802121707217398,22.59167,3.130675668833402,3.547353043479823,19.63863,2.4463104749034215,314.5236,302.5044,5.714248184230093,301.4035,303.4051,302.4839,2.112804385778643,2.498420754860689,2.879847123273263,2.3940164872992393,0.4575678747846033,0.029365579691774658,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6934,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.336725,907.2925
